algo,score,time,result
1,0,208.14493203163147,lose
1,0,208.1789629459381,win
1,0,209.08078408241272,lose
1,0,210.30289721488953,lose
1,0,211.98043203353882,lose
1,0,213.99425768852234,lose
1,0,215.66878294944763,lose
1,0,217.21919512748718,lose
1,0,218.56742238998413,lose
1,0,219.5873508453369,lose
1,0,221.3054277896881,lose
1,0,223.18713355064392,lose
1,0,224.09596133232117,lose
1,0,225.77849912643433,lose
1,0,226.0207118988037,lose
1,0,227.83936738967896,lose
1,0,230.19751238822937,lose
1,0,231.57627201080322,lose
1,0,233.12368035316467,lose
1,0,235.68100810050964,lose
1,0,236.2555389404297,lose
1,0,236.84106373786926,lose
1,0,239.86081266403198,lose
1,0,241.9111840724945,lose
1,0,244.2683289051056,lose
1,0,245.81673669815063,lose
1,0,247.64239954948425,lose
1,0,247.8856270313263,lose
1,0,249.45604825019836,lose
1,0,251.681072473526,lose
1,0,253.7124273777008,lose
1,0,254.74436593055725,lose
1,0,255.55610394477844,lose
1,0,258.77803468704224,lose
1,0,261.0260796546936,lose
1,0,262.2762167453766,lose
1,0,263.9882791042328,lose
1,0,264.01930713653564,win
1,0,265.385550737381,lose
1,0,266.62568640708923,lose
1,0,267.997927904129,lose
1,0,269.89865827560425,lose
1,0,270.9215967655182,lose
1,0,272.16472721099854,lose
1,0,272.87787437438965,lose
1,0,274.46031403541565,lose
1,0,276.68133544921875,lose
1,0,278.2347483634949,lose
1,0,279.1455855369568,lose
1,0,281.7319293022156,lose
1,0,281.88406801223755,lose
1,0,282.0342047214508,lose
1,0,282.6107358932495,lose
1,0,284.1976776123047,lose
1,0,286.1224293708801,lose
1,0,286.59986305236816,lose
1,0,287.8489992618561,lose
1,0,288.09922671318054,lose
1,0,290.12607192993164,lose
1,0,292.3380858898163,lose
1,0,294.8663876056671,lose
1,0,296.4268090724945,lose
1,0,297.30861163139343,lose
1,0,298.6588490009308,lose
1,0,301.1931493282318,lose
1,0,302.5448875427246,lose
1,0,303.34162759780884,lose
1,0,303.9311492443085,lose
1,0,304.81795620918274,lose
1,0,306.0550820827484,lose
1,0,306.3003053665161,lose
1,0,306.87282633781433,lose
1,0,307.8987603187561,lose
1,0,310.434068441391,lose
1,0,312.78320598602295,lose
1,0,313.91874647140503,lose
1,0,316.27088689804077,lose
1,0,317.63813185691833,lose
1,0,320.535769701004,lose
1,0,321.903014421463,lose
1,0,322.7097487449646,lose
1,0,324.6089828014374,lose
1,0,325.634916305542,lose
1,0,328.3293673992157,lose
1,0,330.1400144100189,lose
1,0,330.3912432193756,lose
1,0,331.28905963897705,lose
1,0,333.1627652645111,lose
1,0,335.31723141670227,lose
1,0,337.35308289527893,lose
1,0,338.5031292438507,lose
1,0,339.65517687797546,lose
1,0,340.6871154308319,lose
1,0,341.7190546989441,lose
1,0,343.2954897880554,lose
1,0,344.85941767692566,lose
1,0,344.90946340560913,lose
1,0,346.26370334625244,lose
1,0,347.5088369846344,lose
1,0,347.5608763694763,lose
1,0,349.9270303249359,lose
1,0,351.4884524345398,lose
1,0,351.5384979248047,lose
1,0,351.78072595596313,lose
1,0,351.83277320861816,lose
1,0,353.5353150367737,lose
1,0,354.77494859695435,lose
1,0,356.0270879268646,lose
1,0,357.2662162780762,lose
1,0,357.9558436870575,lose
1,0,360.840469121933,lose
1,0,362.866313457489,lose
1,0,365.55626606941223,lose
1,0,365.6063115596771,lose
1,0,366.5191423892975,lose
1,0,367.76727771759033,lose
1,0,369.6559958457947,lose
1,0,370.2345232963562,lose
1,0,370.47975397109985,lose
1,0,372.83990144729614,lose
1,0,373.427428483963,lose
1,0,375.56337237358093,lose
1,0,377.36451745033264,lose
1,0,378.58863139152527,lose
1,0,379.1771671772003,lose
1,0,379.863792181015,lose
1,0,381.75851678848267,lose
1,0,381.9026482105255,lose
1,0,385.2496931552887,lose
1,0,388.136834859848,lose
1,0,388.18987560272217,lose
1,0,389.4300034046173,lose
1,0,391.6470215320587,lose
1,0,393.128369808197,lose
1,0,394.46959018707275,lose
1,0,396.8212356567383,lose
1,0,397.50686740875244,lose
1,0,398.09339332580566,lose
1,0,400.6347060203552,lose
1,0,401.4564526081085,lose
1,0,404.0047721862793,lose
1,0,406.22780442237854,lose
1,0,408.1280286312103,lose
1,0,409.3741629123688,lose
1,0,409.42420864105225,lose
1,0,410.23395466804504,lose
1,0,410.3860831260681,lose
1,0,411.41702127456665,lose
1,0,412.77825951576233,lose
1,0,413.35178303718567,lose
1,0,415.16142868995667,lose
1,0,416.85297560691833,lose
1,0,416.8849973678589,win
1,0,417.790326833725,lose
1,0,419.6810472011566,lose
1,0,420.8250880241394,lose
1,0,421.50470781326294,lose
1,0,422.212349653244,lose
1,0,424.2321865558624,lose
1,0,426.1058990955353,lose
1,0,2.4452264308929443,lose
1,0,5.659151315689087,lose
1,0,6.806194543838501,lose
1,0,8.899603605270386,lose
1,0,10.393964290618896,lose
1,0,12.305702924728394,lose
1,0,14.193428039550781,lose
1,0,16.000064849853516,lose
1,0,16.488510370254517,lose
1,1,13.826084852218628,win
1,1,84.90929317474365,win
1,1,390.14362382888794,win
1,1,546.7716665267944,win
1,1,614.0088844299316,win
1,1,701.7537527084351,win
1,1,8.308566093444824,win
1,1,34.449846506118774,win
1,1,134.16312527656555,win
1,1,18.22809147834778,win
1,1,32.971513986587524,win
1,1,17.44236969947815,win
1,1,45.97783946990967,win
1,1,24.07240629196167,win
1,1,14.960114479064941,win
1,0,2.2970895767211914,lose
1,0,5.781259775161743,lose
1,0,6.584990501403809,lose
1,0,8.273526668548584,lose
1,0,14.395602703094482,lose
1,0,14.86503005027771,lose
1,0,16.008070945739746,lose
1,0,17.56848955154419,lose
1,0,20.236425161361694,lose
1,0,23.021960735321045,lose
1,0,23.054991006851196,win
1,0,25.746439695358276,lose
1,0,26.966549158096313,lose
1,0,27.879395008087158,lose
1,0,29.1225106716156,lose
1,0,29.805638074874878,lose
1,0,31.487168788909912,lose
1,0,33.1676971912384,lose
1,0,35.703003883361816,lose
1,0,37.39454197883606,lose
1,0,37.63876438140869,lose
1,0,39.196181774139404,lose
1,0,40.65101099014282,lose
1,0,42.54573392868042,lose
1,0,44.23627257347107,lose
1,0,45.71862053871155,lose
1,0,47.405155658721924,lose
1,0,49.95747756958008,lose
1,0,50.00852394104004,lose
1,0,51.88373565673828,lose
1,0,52.36417365074158,lose
1,1,35.281580209732056,win
1,1,10.967484951019287,win
1,1,30.436174392700195,win
1,1,10.83235239982605,win
1,1,29.4533109664917,win
1,1,15.302424430847168,win
1,1,23.906757354736328,win
1,0,3.059784412384033,lose
1,0,3.0928285121917725,win
1,0,4.338947057723999,lose
1,0,5.180728435516357,lose
1,0,5.754235506057739,lose
1,0,8.177440166473389,lose
1,0,11.009521007537842,lose
1,0,13.335636615753174,lose
1,0,15.145281791687012,lose
1,0,15.970031261444092,lose
1,0,16.882874727249146,lose
1,0,16.915891408920288,win
1,0,19.14691996574402,lose
1,0,20.3595290184021,lose
1,0,0.7747042179107666,lose
1,0,0.8237488269805908,lose
1,0,1.8046410083770752,lose
1,0,2.644406795501709,lose
1,0,2.6944589614868164,lose
1,0,4.691267251968384,lose
1,0,5.417929172515869,lose
1,0,6.580987215042114,lose
1,0,9.597243785858154,lose
1,0,9.63028073310852,win
1,0,11.934376001358032,lose
1,0,13.75601863861084,lose
1,0,14.103348970413208,lose
1,0,15.838912963867188,lose
1,0,20.654798984527588,lose
1,0,23.30320906639099,lose
1,0,25.11385440826416,lose
1,0,27.2778217792511,lose
1,0,27.31185293197632,win
1,0,28.898295879364014,lose
1,0,31.07077646255493,lose
1,0,31.961586236953735,lose
1,0,34.19561839103699,lose
1,0,34.24466323852539,lose
1,0,35.8331093788147,lose
1,0,38.64166450500488,lose
1,0,39.487433671951294,lose
1,0,40.011911392211914,lose
1,0,40.36573815345764,lose
1,0,42.60377335548401,lose
1,0,44.25729298591614,lose
1,0,47.2840301990509,lose
1,0,47.333075284957886,lose
1,0,51.66651964187622,lose
1,0,52.360151290893555,lose
1,0,52.78553771972656,lose
1,0,54.93449306488037,lose
1,0,58.0253119468689,lose
1,0,59.048234701156616,lose
1,0,59.28946852684021,lose
1,0,60.80082821846008,lose
1,0,61.825273275375366,lose
1,0,63.16449046134949,lose
1,0,64.98814225196838,lose
1,0,65.13528394699097,lose
1,0,66.36739659309387,lose
1,0,67.10706949234009,lose
1,0,69.50324964523315,lose
1,0,71.25884652137756,lose
1,0,73.83369255065918,lose
1,0,75.24197316169739,lose
1,0,77.95944476127625,lose
1,0,79.80712532997131,lose
1,0,81.70485043525696,lose
1,0,81.7538948059082,lose
1,0,82.61418390274048,lose
1,0,85.5118191242218,lose
1,0,86.74293971061707,lose
1,0,88.64667081832886,lose
1,0,92.32601833343506,lose
1,0,95.23917508125305,lose
1,0,97.55528211593628,lose
1,0,98.37803030014038,lose
1,0,98.72434568405151,lose
1,0,101.12552833557129,lose
1,0,102.70296359062195,lose
1,0,102.85260558128357,lose
1,0,105.0896406173706,lose
1,0,107.57690382003784,lose
1,0,108.72795033454895,lose
1,0,111.29528665542603,lose
1,0,113.4667661190033,lose
1,0,114.70489263534546,lose
1,0,115.6857841014862,lose
1,0,116.12518429756165,lose
1,0,119.2920651435852,lose
1,0,121.62418723106384,lose
1,0,122.52600717544556,lose
1,0,122.55903720855713,win
1,0,123.13355946540833,lose
1,0,124.3882064819336,lose
1,0,125.40413093566895,lose
1,0,128.13461327552795,lose
1,0,133.45846915245056,lose
1,0,135.23757767677307,lose
1,0,137.64576840400696,lose
1,0,140.22011041641235,lose
1,0,140.25213980674744,win
1,0,145.59452104568481,lose
1,0,147.1689372062683,lose
1,0,147.41816425323486,lose
1,0,149.41197633743286,lose
1,0,150.47694492340088,lose
1,0,151.81215953826904,lose
1,0,152.38868761062622,lose
1,0,153.7429163455963,lose
1,0,153.79296135902405,lose
1,0,155.44997334480286,lose
1,0,156.29073786735535,lose
1,0,157.05343294143677,lose
1,0,157.74606204032898,lose
1,0,158.64187622070312,lose
1,0,159.82495307922363,lose
1,0,163.24306201934814,lose
1,0,3.4061012268066406,lose
1,0,3.4401323795318604,win
1,0,4.624209642410278,lose
1,0,6.144593238830566,lose
1,0,7.225584506988525,lose
1,0,9.034734964370728,lose
1,0,9.4551100730896,lose
1,0,10.376948595046997,lose
1,0,11.939370155334473,lose
1,0,15.01516580581665,lose
1,0,16.435457706451416,lose
1,0,17.34328293800354,lose
1,0,21.58466076850891,lose
1,0,23.727596282958984,lose
1,0,24.789561986923218,lose
1,0,24.82259225845337,win
1,0,28.47091007232666,lose
1,0,30.033836841583252,lose
1,0,32.255857706069946,lose
1,0,35.437769651412964,lose
1,0,38.66870856285095,lose
1,0,40.339213609695435,lose
1,0,40.91624426841736,lose
1,0,41.48977303504944,lose
1,0,44.21024036407471,lose
1,0,45.56347131729126,lose
1,0,46.91771864891052,lose
1,0,49.313883543014526,lose
1,0,51.54041528701782,lose
1,0,51.69155263900757,lose
1,0,52.26407313346863,lose
1,0,56.263725996017456,lose
1,0,61.14915370941162,lose
1,0,63.95821404457092,lose
1,0,65.79788780212402,lose
1,0,67.63455867767334,lose
1,0,69.05484986305237,lose
1,0,73.18311071395874,lose
1,0,73.8417181968689,lose
1,0,81.65081405639648,lose
1,0,85.95623445510864,lose
1,0,87.05623483657837,lose
1,0,91.4051902294159,lose
1,1,94.6786744594574,win
1,0,97.84855818748474,lose
1,0,99.21080541610718,lose
1,0,100.84528493881226,lose
1,0,101.94828844070435,lose
1,0,102.38868975639343,lose
1,0,106.2907440662384,lose
1,0,107.30866980552673,lose
1,0,107.35672855377197,lose
1,0,108.92814254760742,lose
1,0,112.07800722122192,lose
1,0,114.11036133766174,lose
1,0,114.69490242004395,lose
1,0,120.04177021980286,lose
1,0,122.59107279777527,lose
1,0,124.76355600357056,lose
1,0,125.82852458953857,lose
1,0,127.7192451953888,lose
1,0,128.568017244339,lose
1,0,129.93325924873352,lose
1,0,133.7567389011383,lose
1,0,135.1174819469452,lose
1,0,135.2676191329956,lose
1,0,136.50174117088318,lose
1,0,139.3002860546112,lose
1,0,142.27599143981934,lose
1,0,143.5051097869873,lose
1,0,145.00847721099854,lose
1,0,146.57540798187256,lose
1,0,151.06349110603333,lose
1,0,151.87823224067688,lose
1,0,152.79906940460205,lose
1,0,156.29375433921814,lose
1,0,158.708966255188,lose
1,0,159.4135925769806,lose
1,0,162.30622363090515,lose
1,0,164.41213965415955,lose
1,0,164.56427788734436,lose
1,0,165.8184187412262,lose
1,0,166.97699451446533,lose
1,0,167.79672574996948,lose
1,0,168.69354152679443,lose
1,0,169.5883548259735,lose
1,0,171.59718084335327,lose
1,0,172.96842789649963,lose
1,0,173.77716326713562,lose
1,0,173.82921051979065,lose
1,0,176.3990604877472,lose
1,0,177.5450954437256,lose
1,0,178.95037484169006,lose
1,0,181.3195297718048,lose
1,0,183.00907015800476,lose
1,0,185.3792221546173,lose
1,0,186.0908703804016,lose
1,0,187.4686279296875,lose
1,0,190.95179653167725,lose
1,0,191.86762928962708,lose
1,0,194.02058744430542,lose
1,0,194.93241596221924,lose
1,0,196.74507927894592,lose
1,0,198.32101845741272,lose
1,0,200.1426603794098,lose
1,0,202.3746907711029,lose
1,0,203.2905237674713,lose
1,0,203.98415398597717,lose
1,0,206.55749559402466,lose
1,0,208.71797490119934,lose
1,0,208.86211228370667,lose
1,0,211.790762424469,lose
1,0,213.15099906921387,lose
1,0,214.2990505695343,lose
1,0,215.88148283958435,lose
1,0,215.9325294494629,lose
1,0,218.64149832725525,lose
1,0,219.33513617515564,lose
1,0,221.16379261016846,lose
1,0,221.40602827072144,lose
1,0,222.55607414245605,lose
1,0,223.14559602737427,lose
1,0,225.8450586795807,lose
1,0,227.21529626846313,lose
1,0,228.80524706840515,lose
1,0,229.29769587516785,lose
1,0,230.85612034797668,lose
1,0,233.77076506614685,lose
1,0,234.9208116531372,lose
1,0,235.81862783432007,lose
1,0,236.63036608695984,lose
1,0,238.2058002948761,lose
1,0,239.7817406654358,lose
1,0,242.13188004493713,lose
1,0,243.37202405929565,lose
1,0,244.93943405151367,lose
1,0,246.5098626613617,lose
1,0,250.082617521286,lose
1,0,252.77307271957397,lose
1,0,254.6838035583496,lose
1,0,255.58762621879578,lose
1,0,255.73676133155823,lose
1,0,257.20910000801086,lose
1,0,259.03476071357727,lose
1,0,260.06970167160034,lose
1,0,261.77876138687134,lose
1,0,262.02298402786255,lose
1,0,262.5074236392975,lose
1,0,263.8796720504761,lose
1,0,265.2389085292816,lose
1,0,266.81734442710876,lose
1,0,268.7200903892517,lose
1,0,269.75902915000916,lose
1,0,270.9205832481384,lose
1,0,271.61221981048584,lose
1,0,271.76435017585754,lose
1,0,272.796288728714,lose
1,0,273.28473377227783,lose
1,0,274.53386998176575,lose
1,0,275.76098585128784,lose
1,0,275.79301500320435,win
1,0,277.3654434680939,lose
1,0,278.39738178253174,lose
1,0,280.6304123401642,lose
1,0,281.8680443763733,lose
1,0,283.8978922367096,lose
1,0,286.12391901016235,lose
1,0,288.1597709655762,lose
1,0,289.85431146621704,lose
1,0,291.22555899620056,lose
1,0,292.9316158294678,lose
1,0,294.9604609012604,lose
1,0,295.85729122161865,lose
1,0,297.00932478904724,lose
1,0,298.49367594718933,lose
1,0,300.04008412361145,lose
1,0,300.07211351394653,win
1,0,301.77165937423706,lose
1,0,302.6729850769043,lose
1,0,303.5808103084564,lose
1,0,303.613840341568,win
1,0,304.09128165245056,lose
1,0,305.4625220298767,lose
1,0,307.0269455909729,lose
1,0,308.60938334465027,lose
1,0,309.9826331138611,lose
1,0,310.7953715324402,lose
1,0,312.50142884254456,lose
1,0,313.87067461013794,lose
1,0,315.56221318244934,lose
1,0,317.46594429016113,lose
1,0,319.28359723091125,lose
1,0,320.8500225543976,lose
1,0,321.9950647354126,lose
1,0,323.37282252311707,lose
1,0,325.92716217041016,lose
1,0,326.961088180542,lose
1,0,329.5294244289398,lose
1,0,329.56245470046997,win
1,0,331.4571785926819,lose
1,0,334.1671566963196,lose
1,0,335.4032804965973,lose
1,0,335.65650248527527,lose
1,0,337.3530468940735,lose
1,0,338.06069111824036,lose
1,0,338.3089163303375,lose
1,0,340.54194712638855,lose
1,0,340.57397627830505,win
1,0,343.14431524276733,lose
1,0,343.8514633178711,lose
1,0,346.21861720085144,lose
1,0,348.2464609146118,lose
1,0,350.8097925186157,lose
1,0,352.36622285842896,lose
1,0,353.07485246658325,lose
1,0,353.1068813800812,win
1,0,354.3405086994171,lose
1,0,356.23123002052307,lose
1,0,357.8086643218994,lose
1,0,358.6184153556824,lose
1,0,360.646253824234,lose
1,0,362.13660192489624,lose
1,0,362.1876482963562,lose
1,0,362.43587470054626,lose
1,0,363.79411005973816,lose
1,0,365.28497076034546,lose
1,0,367.76724314689636,lose
1,0,368.58597230911255,lose
1,0,370.81600046157837,lose
1,0,371.06322622299194,lose
1,0,371.11528062820435,lose
1,0,371.7018060684204,lose
1,0,371.9430260658264,lose
1,0,374.8506700992584,lose
1,0,375.5558168888092,lose
1,0,377.03015780448914,lose
1,0,377.74180459976196,lose
1,0,378.4384455680847,lose
1,0,380.4682922363281,lose
1,0,381.36610078811646,lose
1,0,381.9556362628937,lose
1,0,382.98657417297363,lose
1,0,384.89531111717224,lose
1,0,386.37215971946716,lose
1,0,387.74841117858887,lose
1,0,389.2377667427063,lose
1,0,391.46679425239563,lose
1,0,392.4987325668335,lose
1,0,394.1902720928192,lose
1,0,394.89391112327576,lose
1,0,396.9162573814392,lose
1,0,397.4057011604309,lose
1,0,399.3164463043213,lose
1,0,399.8018801212311,lose
1,0,401.1581139564514,lose
1,0,403.3911454677582,lose
1,0,404.9645755290985,lose
1,0,405.0156219005585,lose
1,0,406.49096512794495,lose
1,0,408.85461950302124,lose
1,0,409.0047559738159,lose
1,0,410.81541872024536,lose
1,0,411.29984426498413,lose
1,0,411.873366355896,lose
1,0,412.1275963783264,lose
1,0,413.3597173690796,lose
1,0,415.1713662147522,lose
1,0,415.8710021972656,lose
1,0,418.7631378173828,lose
1,0,420.3335659503937,lose
1,0,422.0231034755707,lose
1,0,424.0609562397003,lose
1,0,424.2040870189667,lose
1,0,425.77553033828735,lose
1,0,426.4711494445801,lose
1,0,428.7016832828522,lose
1,0,428.7337124347687,win
1,0,430.4212484359741,lose
1,0,430.675493478775,lose
1,0,432.57320523262024,lose
1,0,435.1655623912811,lose
1,0,436.1955075263977,lose
1,0,438.01165771484375,lose
1,0,439.70419812202454,lose
1,0,440.73413491249084,lose
1,0,441.6579749584198,lose
1,0,443.2424166202545,lose
1,0,444.4925608634949,lose
1,0,444.52559089660645,win
1,0,446.10602140426636,lose
1,0,447.4702627658844,lose
1,0,447.50229239463806,win
1,0,448.6528434753418,lose
1,0,449.80088782310486,lose
1,0,450.6166286468506,lose
1,0,452.638468503952,lose
1,0,453.53028106689453,lose
1,0,453.68342757225037,lose
1,0,455.0546660423279,lose
1,0,456.41190218925476,lose
1,0,456.65112042427063,lose
1,0,458.22254848480225,lose
1,0,459.7684760093689,lose
1,0,461.25080966949463,lose
1,0,462.1676435470581,lose
1,0,463.6459889411926,lose
1,0,466.0091390609741,lose
1,0,467.82679295539856,lose
1,0,3.0347604751586914,lose
1,0,3.1798927783966064,lose
1,0,5.359875679016113,lose
1,1,8.624349355697632,win
1,0,10.29887318611145,lose
1,0,12.307700634002686,lose
1,0,1.3262062072753906,lose
1,0,1.3582353591918945,win
1,0,2.271066188812256,lose
1,0,8.10638952255249,lose
1,0,10.180765628814697,lose
1,0,10.771303653717041,lose
1,0,10.819347143173218,lose
1,0,10.868391752243042,lose
1,0,15.897965908050537,lose
1,0,16.048102855682373,lose
1,0,23.29520058631897,lose
1,0,25.292017221450806,lose
1,0,25.984646558761597,lose
1,0,29.39574909210205,lose
1,0,30.59134316444397,lose
1,1,35.61190867424011,win
1,0,37.611727476119995,lose
1,1,41.559823989868164,win
1,0,42.049269676208496,lose
1,0,44.24426531791687,lose
1,0,46.5924015045166,lose
1,0,48.27993559837341,lose
1,0,52.27507472038269,lose
1,0,54.25287437438965,lose
1,0,54.28590440750122,win
1,0,56.36179256439209,lose
1,0,57.058427572250366,lose
1,0,64.64883542060852,lose
1,1,71.90494179725647,win
1,0,73.13706278800964,lose
1,0,76.37801027297974,lose
1,0,76.95554327964783,lose
1,0,78.3097665309906,lose
1,0,88.76478266716003,lose
1,0,91.82958674430847,lose
1,1,96.11497402191162,win
1,0,97.0107889175415,lose
1,0,98.91252732276917,lose
1,0,100.43990802764893,lose
1,0,102.1234405040741,lose
1,0,103.0282633304596,lose
1,0,103.92859482765198,lose
1,0,106.85524868965149,lose
1,0,108.53677749633789,lose
1,0,109.79091787338257,lose
1,0,109.8389618396759,lose
1,0,111.4224021434784,lose
1,0,116.10416507720947,lose
1,0,117.44738745689392,lose
1,0,117.49643182754517,lose
1,0,118.53237414360046,lose
1,0,119.23601341247559,lose
1,0,119.9296452999115,lose
1,0,122.29679870605469,lose
1,0,124.78258109092712,lose
1,0,126.69130086898804,lose
1,0,1.6264793872833252,lose
1,0,3.310009717941284,lose
1,0,4.325933218002319,lose
1,0,6.174615383148193,lose
1,0,9.07576060295105,lose
1,0,11.396885633468628,lose
1,0,16.20424246788025,lose
1,0,19.127405881881714,lose
1,0,20.615774631500244,lose
1,0,21.105204343795776,lose
1,0,21.25534152984619,lose
1,0,22.829781770706177,lose
1,0,24.680457592010498,lose
1,0,25.69738268852234,lose
1,0,26.609212160110474,lose
1,0,28.286738872528076,lose
1,0,29.876691341400146,lose
1,0,32.124736309051514,lose
1,0,34.048484802246094,lose
1,0,42.227428913116455,lose
1,0,44.405410051345825,lose
1,0,45.086029052734375,lose
1,0,47.269014835357666,lose
1,0,47.30204486846924,win
1,0,48.00468468666077,lose
1,0,48.03671383857727,win
1,0,51.11301851272583,lose
1,0,53.11684203147888,lose
1,0,53.94059205055237,lose
1,0,54.085724115371704,lose
1,0,54.2358603477478,lose
1,0,56.25970220565796,lose
1,0,57.940229654312134,lose
1,0,60.592146158218384,lose
1,0,60.625176191329956,win
1,0,62.30170226097107,lose
1,0,64.89105677604675,lose
1,0,65.58468890190125,lose
1,0,4.4670703411102295,lose
1,0,6.825206518173218,lose
1,0,13.248554229736328,lose
1,1,16.847828149795532,win
1,0,23.780638933181763,lose
1,0,25.45816683769226,lose
1,0,26.522146224975586,lose
1,0,29.51936411857605,lose
1,0,34.018455028533936,lose
1,0,35.60289645195007,lose
1,0,40.20058250427246,lose
1,0,42.0102276802063,lose
1,0,43.07920742034912,lose
1,0,45.58648204803467,lose
1,0,46.77556371688843,lose
1,0,47.960641860961914,lose
1,0,51.86870193481445,lose
1,0,53.718384981155396,lose
1,0,55.74122405052185,lose
1,1,60.01812934875488,win
1,0,61.19769287109375,lose
1,0,62.75812029838562,lose
1,0,63.674946784973145,lose
1,0,66.76976132392883,lose
1,0,68.84064555168152,lose
1,0,73.42532181739807,lose
1,0,75.32206296920776,lose
1,0,96.33618497848511,lose
1,0,96.48730659484863,lose
1,0,96.63744306564331,lose
1,0,96.67047333717346,win
1,0,98.73836255073547,lose
1,0,99.63817429542542,lose
1,0,100.81023955345154,lose
1,0,101.39577269554138,lose
1,0,101.8251645565033,lose
1,0,105.02558040618896,lose
1,0,106.87127423286438,lose
1,0,108.55779314041138,lose
1,0,110.12421774864197,lose
1,0,113.53382420539856,lose
1,0,114.11435174942017,lose
1,0,115.46658205986023,lose
1,0,115.71580862998962,lose
1,0,117.29624581336975,lose
1,0,119.55530667304993,lose
1,0,123.57746362686157,lose
1,0,127.00258088111877,lose
1,0,128.0675492286682,lose
1,0,131.24944376945496,lose
1,0,132.50358510017395,lose
1,0,134.2006335258484,lose
1,0,136.56778645515442,lose
1,0,137.60773134231567,lose
1,0,2.5343055725097656,lose
1,0,4.3990089893341064,lose
1,0,4.643223524093628,lose
1,0,6.827210187911987,lose
1,0,8.54227614402771,lose
1,0,10.12471604347229,lose
1,0,12.009430170059204,lose
1,0,13.173489093780518,lose
1,0,16.245283126831055,lose
1,0,17.422354221343994,lose
1,0,18.911212921142578,lose
1,0,20.05725646018982,lose
1,0,21.95699954032898,lose
1,0,23.51540231704712,lose
1,0,23.769633531570435,lose
1,0,25.45316457748413,lose
1,0,28.860264778137207,lose
1,0,29.669507265090942,lose
1,0,31.361044883728027,lose
1,0,32.86341190338135,lose
1,0,5.177708387374878,lose
1,0,10.939462900161743,lose
1,0,10.973486423492432,win
1,0,12.563933849334717,lose
1,0,15.885956287384033,lose
1,0,16.800788640975952,lose
1,0,16.95192575454712,lose
1,0,22.51749300956726,lose
1,0,28.683101892471313,lose
1,0,29.937747955322266,lose
1,0,30.831560611724854,lose
1,0,30.881606101989746,lose
1,0,32.78133463859558,lose
1,0,37.1102876663208,lose
1,0,37.14430236816406,win
1,0,40.799132108688354,lose
1,0,41.55081510543823,lose
1,0,41.698949337005615,lose
1,0,43.24936079978943,lose
1,0,51.073981046676636,lose
1,0,52.747509717941284,lose
1,0,54.74032378196716,lose
1,0,58.090378284454346,lose
1,0,60.10919976234436,lose
1,0,61.7001519203186,lose
1,0,63.2865936756134,lose
1,0,64.96612119674683,lose
1,0,66.8728551864624,lose
1,0,67.12108111381531,lose
1,0,68.02290105819702,lose
1,0,79.11150574684143,lose
1,0,80.00630927085876,lose
1,0,80.05835700035095,lose
1,0,80.65189599990845,lose
1,0,80.68492650985718,win
1,0,1.31219482421875,lose
1,0,4.153772592544556,lose
1,0,29.059406280517578,lose
1,0,29.553361177444458,lose
1,0,71.81374168395996,lose
1,0,5.685162305831909,lose
1,0,21.510539770126343,lose
1,0,22.56550097465515,lose
1,0,4.578160762786865,lose
1,0,2.521294116973877,lose
1,0,0.20618748664855957,lose
1,0,15.990031719207764,lose
1,0,1.7956268787384033,lose
1,0,6.020469903945923,lose
1,0,2.512286901473999,lose
1,0,7.497825384140015,lose
1,0,8.401648759841919,lose
1,0,11.48395824432373,lose
1,0,12.716078758239746,lose
1,0,9.544169425964355,lose
1,0,16.324336051940918,lose
1,0,17.23115372657776,lose
1,0,19.40563654899597,lose
1,0,20.31748080253601,lose
1,0,21.01109766960144,lose
1,0,23.018924474716187,lose
1,0,28.02148413658142,lose
1,0,1.3932688236236572,lose
1,0,3.301020383834839,lose
1,0,3.5492308139801025,lose
1,0,4.039676904678345,lose
1,0,2.4262070655822754,lose
1,0,2.900639057159424,lose
1,0,4.135762453079224,lose
1,0,4.831394672393799,lose
1,0,6.752140998840332,lose
1,0,7.090449094772339,lose
1,0,7.911195516586304,lose
1,0,8.48322081565857,lose
1,0,8.533266305923462,lose
1,0,9.432084083557129,lose
1,0,11.335816383361816,lose
1,0,13.223534107208252,lose
1,0,13.714979887008667,lose
1,0,14.287501573562622,lose
1,0,15.971032857894897,lose
1,0,17.80770444869995,lose
1,0,19.6509006023407,lose
1,0,20.225408792495728,lose
1,0,21.1272292137146,lose
1,0,23.021951913833618,lose
1,0,26.65625810623169,lose
1,0,26.688287258148193,win
1,0,26.931509017944336,lose
1,0,27.834329843521118,lose
1,0,29.713545083999634,lose
1,0,31.611271858215332,lose
1,0,32.43001675605774,lose
1,0,33.99744367599487,lose
1,0,35.14448833465576,lose
1,0,36.291532039642334,lose
1,0,37.307456493377686,lose
1,0,38.01710224151611,lose
1,0,38.58962392807007,lose
1,0,40.432814598083496,lose
1,0,40.58195686340332,lose
1,0,41.49378705024719,lose
1,0,41.74800205230713,lose
1,0,43.92598295211792,lose
1,0,43.95901346206665,win
1,0,47.00778675079346,lose
1,0,49.92143678665161,lose
1,0,50.493462562561035,lose
1,1,55.42295503616333,win
1,0,57.30466103553772,lose
1,0,57.35570788383484,lose
1,0,57.84214949607849,lose
1,1,67.57651114463806,win
1,0,3.9686079025268555,lose
1,0,4.121747255325317,lose
